TIMEPOINT	Puente Negro220->Colbun 220	Punta Sierra 220->Las Palmas 220 I	Lo Aguirre 500->Polpaico 500	Nueva Cauquenes Aux 220->Nueva Cauquenes 220	Nueva Casablanca 220->La Polvora Aux 220 I	Punta Sierra 220->Punta Sierra 220 Aux	Nueva Valdivia 220->Nueva Valdivia 220 Aux	Carrera Pinto 220->Carrera Pinto 220 Aux III	San Luis 220->Quillota 220	Cerro Navia 220->Cerro Navia 110	La Polvora 220->Agua Santa Aux 220 I	Dichato 220->Hualqui Aux 220 II	Nueva Charrua 500->Ancoa 500 Aux Sur	Punta Colorada 220->Punta Colorada 220 Aux	Monte Redondo 220->Las Palmas 220	Carrera Pinto 220 Aux->Cardones 220 III	Chena 220->Chena 110	Punta Colorada 220->Pan de Azucar 220	Pichirropulli 220 Aux->Nueva Valdivia 220 II	Cumbre 220 Aux->Cumbre 220 II	Pan de Azucar 500->Pan de Azucar 220	Pichirropulli 220->Pichirropulli 220 Aux	Polpaico 220->El Llano 220	Diego de Almagro 220->Carrera Pinto 220	Nueva Cauquenes 220->Dichato Aux 220 II	Monte Redondo 220->Punta Sierra 220	Punta Sierra 220 Aux->Pelambres 220	Alto Jahuel 500->Polpaico 500 II	Rio Tolten 220->Rio Tolten 220 Aux	Charrua 220->Hualqui 220	Diego de Almagro 220->Carrera Pinto 220 IV	Hualqui Aux 220->Hualqui 220	La Cebada 220->La Cebada 220 Aux II	Mulchen 220->Rio Malleco 220	Polpaico 220->El Salto 220	Polpaico 220->Polpaico Desf 220	Charrua 220->Tap Laja 220	Agua Santa Aux 220->Agua Santa 220	Don Goyo 220 Aux->Talinay 220	Carrera Pinto 220->Carrera Pinto 220 Aux II	Colbun 220->Ancoa 220	Carrera Pinto 220->Carrera Pinto 220 Aux IV	Puerto Montt 220->Pta Barranco I	Quillota 220->Quillota 110 2	Quillota 220->Quillota 110 1	Candelaria 220->Puente Negro 220	Candelaria 220->Maipo 220	Ancoa 500->Ancoa 500 Aux Sur	Alto Jahuel 500->Alto Jahuel 220	Rio Tolten 220 Aux->Cautin 220 II	Rio Malleco 220->Cautin 220	Nueva Nirivilo 220->Nueva Cauquenes 220 I	Algarrobal 220 Aux->Maitencillo 220	Punta Colorada 220 Aux->Pan de Azucar 220 II	Nueva Casablanca 220->La Polvora Aux 220 II	Ciruelos 500->Charrua 500	Dichato Aux 220->Dichato 220	Ancoa 500->Ancoa 220	Nueva Valdivia 220 Aux->Valdivia 220 I	Pichirropulli 220->Puerto Montt 220	Charrua 220->Nueva Charrua 220	Carrera Pinto 220 Aux->Cardones 220 IV	Mataquito Aux 220->Mataquito 220	El Llano 220->Los Maquis 220	Temuco 220->Cautin 220	Lo Aguirre 220->Cerro Navia 220	Ciruelos 220->Pichirropulli 220	Ancoa 500->Alto Jahuel 500 III	Cardones 220->Maitencillo 220	El Salto 220->El Salto 110	Cardones 500->Cardones 220 II	Diego de Almagro 220->Diego de Almagro 220 Aux	Pan de Azucar 500->Polpaico 500	Nogales 220->Polpaico 220	Lo Aguirre 500->Lo Aguirre 220 I	Puerto Montt 500->Puerto Montt 220	Parral 154->Parral 066	Pan de Azucar 220->Pan de Azucar 220 Aux III	Maitencillo 500->Maitencillo 220 II	Nueva Nirivilo Aux 220->Nueva Nirivilo 220	Puerto Montt 220->Melipulli 220	Frutillar Norte 220 Aux->Rahue 220	Diego de Almagro 220->Carrera Pinto 220 III	Alto Jahuel 110->Los Almendros 110	Alto Jahuel 500->Polpaico 500	Agua Santa 220->Agua Santa 110	Nueva Charrua 500->Nueva Charrua 220	Pta San Gallan 220->Ancud 220	Pan de Azucar 220 Aux->La Cebada 220	Alto Jahuel 500->Lo Aguirre 500	Puerto Montt 220 Aux->Frutillar Norte 220	Puerto Montt 220->Pichirrahue 220	Chena 110->Cerro Navia 110	Polpaico 500->Polpaico 500 Aux	Puerto Montt 220->Rahue 220 III	El Rodeo 220->Chena 220	Diego de Almagro 220->Carrera Pinto 220 I	Cerros de Huichahue 220 Aux->Cerros de Huichahue 220 II	Dichato 220->Hualqui Aux 220 I	Melipilla 220->Cerro Navia 220	Las Palmas 220->Los Vilos 220	Pta San Gallan->Ancud II	Pan de Azucar 500->Pan de Azucar 220 II	Carrera Pinto 220 Aux->San Andres 220 I	San Andres 220->San Andres 220 Aux II	Charrua 500->Ancoa 500	Los Changos 500->Los Changos 220 III	Carrera Pinto 220 Aux->San Andres 220 II	Ancoa 220->Itahue 220	Ciruelos 220->Cerros de Huichahue 220 Aux II	Puerto Montt 220->Rahue 220	Don Goyo 220->Don Goyo 220 Aux II	Punta Colorada 220 Aux->Pan de Azucar 220 I	Maitencillo 500->Cardones 500	Lampa 220->Polpaico Desf 220	Cardones 500->Cardones 220	Charrua 220->Mulchen 220	Polpaico 220->Los Maquis 220	Ancoa 500->Ancoa 500 Aux	Maipo 220->Alto Jahuel 220	Charrua 220->Charrua 500	Charrua 500->Ancoa 500 Aux Sur III	Pichirrahue 220->Valdivia 220	Pan de Azucar 220->Pan de Azucar 220 Aux II	Rio Tolten 220 Aux->Cautin 220 I	Pta San Gallan 220->Chiloe 220	Pta Barranco 220->Pta Barranco 220 Aux	Ciruelos 220->Rio Tolten 220 I	Nueva Cauquenes 220->Dichato Aux 220 I	Punta Sierra 220->Punta Sierra 220 Aux II	Alto Jahuel 110->Chena 110	Don Hector 220 Aux->Punta Colorada 220	Don Goyo 220->Don Goyo 220 Aux	Alto Jahuel 220->Alto Jahuel 110	Rahue 220->Pichirrahue 220	Ancud 220->Chiloe 220	Cardones 220->Algarrobal 220	Cardones 220->Maitencillo 220 III	Maitencillo 500->Maitencillo 220	Ancoa 500->Alto Jahuel 500 II	Ciruelos 220->Cautin 220	Alto Jahuel 220->Alto Jahuel 154	La Polvora Aux 220->La Polvora 220	Puerto Montt 220->Puerto Montt 220 Aux I	La Cebada 220->La Cebada 220 Aux	Tap Laja 220->Duqueco 220	Puerto Montt 220->Pta Barranco II	Pichirropulli 220->Valdivia 220	Rahue 220->Valdivia 220	Pan de Azucar 220 Aux->Don Goyo 220 I	Agua Santa 110->Quillota 110	Carrera Pinto 220 Aux->San Andres 220 I REF	Ancoa 500->Alto Jahuel 500 IV	Los Vilos 220->Nogales 220	Maitencillo 220->Don Hector 220 I	Pichirropulli 220->Rahue 220	Pta Barranco 220 Aux->Pta San Gallan 220 III	Punta Colorada 220->Punta Colorada 220 Aux II	Nueva Casablanca Aux 220->Nueva Casablanca 220	Las Vegas 110->Quillota 110	Don Goyo 220 Aux->La Cebada 220	Talinay 220->Punta Sierra 220	Don Hector 220->Don Hector 220 Aux	Los Changos 500->Cumbre 500	Pan de Azucar 220->Pan de Azucar 220 Aux	Chena 110->Los Almendros 110	Melipilla 220->Nueva Casablanca Aux 220 I	Pta Barranco 220 Aux->Pta San Gallan 220 IV	Itahue 220->Itahue 154	Cumbre 500->Cardones 500	Melipilla 220->Lo Aguirre 220	Duqueco 220->Temuco 220	Talinay 220->Las Palmas 220	Itahue 220->Mataquito Aux 220 II	Diego de Almagro 220->Cumbre 220 II	Pan de Azucar 220 Aux->Don Goyo 220 II	Chena 220->Cerro Navia 220	Polpaico 500->Polpaico 220	Charrua 220->Hualpen 220	Valdivia 220->Ciruelos 220	Frutillar Norte 220->Frutillar Norte 220 Aux	Itahue 220->Mataquito Aux 220 I	Ciruelos 500->Ciruelos 220	Punta Sierra 220->Las Palmas 220 II	Melipilla 220->Nueva Casablanca Aux 220 II	Alto Jahuel 220->El Rodeo 220	Mataquito 220->Nueva Nirivilo Aux 220 I	Pta Barranco 220 II->Pta Barranco 220 Aux II	Don Hector 220->Don Hector 220 Aux I	Nueva Nirivilo 220->Nueva Cauquenes 220 II	Carrera Pinto 220 Aux->San Andres 220 III	Los Changos 500->Los Changos 220 II	Puerto Montt 500->Ciruelos 500	La Cebada 220 Aux->Monte Redondo 220	Pta San Gallan->Ancud I	Pta Barranco 220 Aux->Pta San Gallan 220	Ancoa 500->Alto Jahuel 500	Parral 154->Parral 066 II	Cerro Navia 220->Lampa 220	Los Changos 500->Los Changos 220	Rapel 220->Melipilla 220	Charrua 220->Lagunillas 220	Maitencillo 220 Aux->Punta Colorada 220 II	San Andres 220 Aux->Cardones 220 I	Los Almendros 110->El Salto 110	Pan de Azucar 500->Maitencillo 500	Cardones 220->Maitencillo 220 II	Colbun 220->Candelaria 220	Cumbre 500->Cumbre 220 I	Melipulli 220->Pta Barranco 220	Diego de Almagro 220->Diego de Almagro 220 Aux II	Pichirrahue 220->Pichirropulli 220	Don Hector 220 Aux->Punta Colorada 220 I	Hualqui 220->Lagunillas 220	San Andres 220->San Andres 220 Aux III	La Polvora 220->Agua Santa Aux 220 II	Tap Mauro 220->Quillota 220	Maitencillo 220->Don Hector 220	Algarrobal 220->Algarrobal 220 Aux	Cardones 220->Diego de Almagro 220	Maitencillo 220->Maitencillo 220 Aux	San Andres 220 Aux->Cardones 220 III	Maitencillo 220->Maitencillo 220 Aux II	Cerros de Huichahue 220->Pichirropulli 220 Aux II	Cerro Navia 110->Las Vegas 110	San Andres 220->San Andres 220 Aux	Los Almendros 220->Alto Jahuel 220	Mulchen 220->Cautin 220	Pan de Azucar 220 Aux->Punta Sierra 220	Carrera Pinto 220->Carrera Pinto 220 Aux	Diego de Almagro 220->Cumbre 220 I	Lo Aguirre 220->Cerro Navia 220 II	Los Maquis 220 Aux->Los Maquis 220	Nueva Charrua 500->Charrua 500	Quillota 220->Polpaico 220	Talinay 220->La Cebada 220	San Andres 220 Aux->Cardones 220 I REF	El Salto 110->Cerro Navia 110	Alto Jahuel 500->Alto Jahuel 500 Aux	Los Almendros 220->Los Almendros 110	Valdivia 220->Cautin 220	Puerto Montt 220->Puerto Montt 220 Aux II	Agua Santa 220->San Luis 220	Ciruelos 220->Rio Tolten 220 II	Nueva Valdivia 220 Aux->Valdivia 220 II	Pichirropulli 220 Aux->Nueva Valdivia 220 I	La Cebada 220 Aux->Punta Sierra 220	Mataquito 220->Nueva Nirivilo Aux 220 II	San Andres 220 Aux->Cardones 220 II
1	53.9488695487	27.1131658291	-44.0948726674	138.943780894	-40.5683448209	107.513915143	13.033252929	7.3290582014	79.5486801017	110.914945527	9.43165517909	144.471890447	-129.134894589	50.1267752981	121.75784385	40.4113227517	68.863060898	125.253550596	-18.4833735355	-42.8188064601	-95.6254888934	-496.896294437	-66.5166666667	3.6228082014	94.4718904471	-12.8692371216	210.801498627	-75.2034100171	-105.037285531	-275.962520596	3.6228082014	338.943780894	27.4539881676	132.908229042	1108.62472826	88.198912615	107.505286303	68.8633103582	72.876194693	7.3290582014	161.846608646	7.3290582014	56.5	14.9625503094	14.9625503094	3.94886954865	-11.846608646	304.544229065	-75.2387087777	-27.5186427654	182.908229042	44.4718904471	77.9787844876	75.1267752981	-40.5683448209	-782.190868385	238.943780894	-377.743726444	31.5166264645	508.374450194	-132.860454703	40.4113227517	-61.0562191058	-16.5166666667	242.025286303	100.107872055	289.497039918	-89.1885165404	83.9363534629	-728.854668405	14.290772745	7.92721098006	540.19201952	212.476235945	62.9863353178	620.319550978	25.0	30.6623040908	-50.2379718419	38.9437808942	2.0	-83.9553023743	3.6228082014	89.3598294186	-75.2034100171	62.3851302564	82.8604547026	-17.5	37.8301828606	-31.1085373496	-183.955302374	-210.361149022	38.0461845025	144.501692702	-401.865907123	14.8573607718	3.6228082014	96.4990133059	144.471890447	187.337280849	306.971797645	77.25	-95.6254888934	-0.376603174477	16.1645291007	-529.953563541	-6.62181666667	-0.376603174477	-165.897117798	46.4990133059	-401.865907123	21.4265943884	75.1267752981	-148.46509805	-138.198912615	14.290772745	398.724687127	-83.0333333333	-406.754066161	38.153391354	-119.446469519	-225.409334476	-402.84308975	30.6623040908	-27.5186427654	169.5	102.0	-77.5186427654	94.4718904471	107.513915143	4.45897651155	55.3272656598	21.4265943884	44.1188059301	-174.495241899	187.0	-22.0212155124	83.9363534629	-50.2379718419	-89.1885165404	-210.074571062	-50.0	-31.1366896418	366.0	27.4539881676	157.505286303	56.5	26.066505858	-577.33833165	-3.57340561161	88.6042802564	-0.376603174477	-89.1885165404	285.466875945	12.4090885533	106.508543071	52.25	50.1267752981	-131.136689642	-166.834380875	19.9769940838	20.5741571652	30.3272656598	69.86545	30.6623040908	84.900852907	-90.5683448209	52.25	-10.1778986925	127.04664354	87.2294087932	207.505286303	155.201238137	-55.5281095529	-46.4094032301	-3.57340561161	-4.00570012617	445.690326819	-50.0	-315.563545776	-133.955302374	-55.5281095529	261.871317407	27.1131658291	-90.5683448209	-35.1426392282	-5.52810955292	54.5	30.3272656598	44.4718904471	-0.376603174477	-6.62181666667	-570.319550978	58.8886067284	77.25	102.0	-89.1885165404	25.0	320.397379307	-6.62181666667	47.3	-162.981260298	98.0636198729	24.6233968255	316.0	-298.941041734	83.9363534629	-57.8977390973	-7.18119353988	52.0	7.92721098006	67.9866988284	55.3272656598	112.981260298	16.1645291007	9.43165517909	260.801498627	42.6454427663	27.9787844876	-51.3631891545	30.2363542131	24.6233968255	30.2363542131	146.499013306	-195.543538375	16.1645291007	-41.7393176744	315.816458085	111.303540635	7.3290582014	-46.4094032301	100.107872055	-49.55	-96.2744398866	360.42507811	-52.8992006092	24.6233968255	-362.854668405	-231.515357384	91.7393176744	-525.638116837	366.0	56.4781801017	-77.5186427654	31.5166264645	-18.4833735355	46.0193696068	-5.52810955292	24.6233968255
2	29.5938974932	25.9959972254	-179.912885161	124.33551439	-76.5174681735	113.387211316	-125.822601229	-0.383602896145	22.4119693265	-436.240188318	-16.5174681735	152.167757195	-92.1029035558	31.0795436902	129.958332121	37.0204963798	-151.595024281	92.1590873804	145.0	-64.6074365029	-82.0159514049	-248.339700856	-79.75	-0.727352896145	92.1677571951	-9.42487642057	234.782428181	-47.4481208322	-94.2673306196	-302.890342927	-0.727352896145	364.33551439	25.8210174897	102.448729533	18.3643314352	638.741434554	59.5109119162	26.965063653	73.6184820785	-0.383602896145	88.7816924796	-0.383602896145	86.3133333333	150.0	150.0	-30.4061025068	91.2183075204	208.893950045	-22.9664599996	-17.1336653098	162.448729533	32.1677571951	85.9439690412	61.0795436902	-76.5174681735	-597.022807644	244.33551439	-369.181009244	-32.9113006143	84.2678532538	-127.414760623	37.0204963798	-115.66448561	-19.75	213.710911916	249.368047065	303.45434926	-26.3494843338	77.8319071235	78.3643314352	28.7598828493	-13.4999354985	453.793966259	77.2065290479	372.37764949	443.125928073	30.0	13.2791955762	-21.0567578256	4.33551439024	127.0	113.097386692	-0.727352896145	14.8926154743	-47.4481208322	79.6705943265	67.4147606226	123.566666667	24.4394995681	132.464764329	-6.90261330777	-20.0490921856	128.0	214.809126825	159.292160077	201.050139756	-0.727352896145	101.151449753	152.167757195	315.726491706	281.365798548	176.313333333	-82.0159514049	-3.89385108605	14.8081985519	-385.684996534	-3.25858333333	-3.89385108605	-220.399316764	41.1514497533	159.292160077	17.0144954116	61.0795436902	-127.648547798	-698.741434554	28.7598828493	307.346188599	-99.5	-165.397937335	151.21830752	-110.141378312	-176.791046489	-242.585436972	13.2791955762	-17.1336653098	38.4333333333	102.0	-77.1336653098	92.1677571951	113.387211316	117.556319878	41.5392134063	17.0144954116	72.9489353521	-263.048179058	-85.1333333333	-34.0560309588	77.8319071235	-21.0567578256	-26.3494843338	-188.534661239	-60.0	-93.034936347	83.7069267959	25.8210174897	119.510911916	86.3133333333	-13.733901843	-505.63361603	-12.9855045884	100.035844326	-3.89385108605	-26.3494843338	222.190929048	13.5130711354	243.56001333	146.313333333	31.0795436902	-213.034936347	-91.9609078985	20.4105087448	23.7216234355	11.5392134063	69.77575	13.2791955762	-102.663704403	-136.517468174	146.313333333	6.37016884575	125.168313497	66.3584446409	179.510911916	163.104831977	-87.8322428049	-62.3037182515	-12.9855045884	412.645164037	298.984839434	-60.0	-289.720447417	53.0973866922	-87.8322428049	273.896879572	25.9959972254	-136.517468174	141.050139756	-27.8322428049	232.626666667	11.5392134063	32.1677571951	-3.89385108605	-3.25858333333	-383.125928073	60.5334557	176.313333333	102.0	-26.3494843338	30.0	620.0	-3.25858333333	55.5	-181.445171463	66.5914979481	26.1061489139	46.1496864841	-229.76206345	77.8319071235	0.8122050136	4.60743650295	187.0	-13.4999354985	19.4881657278	41.5392134063	121.445171463	14.8081985519	-16.5174681735	294.782428181	23.5653556772	25.9439690412	-35.9095405875	10.0522845418	26.1061489139	10.0522845418	161.151449753	-116.476170399	14.8081985519	-13.9207754132	264.897459066	101.369096337	-0.383602896145	-62.3037182515	249.368047065	-59.25	-84.6881429332	77.1943975073	-53.2079733336	26.1061489139	184.514017919	-22.4314773357	73.9207754132	-478.255108656	83.7069267959	7.29446932649	-77.1336653098	-32.9113006143	145.0	51.1085792794	-27.8322428049	26.1061489139
3	30.3000314665	53.5850561702	-6.16169585542	101.082892914	7.94243484129	44.2319508009	-142.906256149	-18.8982198227	-28.6318898673	-84.4085426532	57.9424348413	125.541446457	-81.4908598131	-33.1855233151	90.9585193065	7.62722522169	-31.5435824897	-41.3710466303	145.0	-80.5818867858	-4.80852846098	-118.459978079	-66.3166666667	-10.8794698227	75.5414464569	-6.85848766453	31.2937892614	28.8329751551	-56.852199925	-250.721928609	-10.8794698227	301.082892914	5.6707878097	41.7804848926	-130.223188614	256.728821472	-1.24439388422	165.884869683	35.224463065	-18.8982198227	90.9000943994	-18.8982198227	92.9586666667	46.8354123061	46.8354123061	-19.6999685335	59.0999056006	164.584229033	-70.4764835038	-3.42609996252	91.7804848926	25.5414464569	56.1551205219	-8.18552331515	7.94243484129	-374.199285471	201.082892914	-284.445965102	-46.4531280744	160.507820868	-129.888350407	7.62722522169	-98.9171070862	-16.3166666667	112.635606116	90.2195728099	198.075445392	-19.4539655458	18.4653615658	-80.2231886139	47.3659174695	-57.8341718571	-8.9285163231	-174.269180055	91.1563668659	317.617555222	25.0	-38.6624364979	61.4589507601	1.08289291379	137.0	5.33139533883	-10.8794698227	27.9902951839	28.8329751551	231.68125955	79.8883504066	111.793333333	-21.6047491253	34.9946710105	-94.6686046612	-130.667806398	128.0	-101.504254455	-134.005813984	99.3213776737	-10.8794698227	66.0251484639	125.541446457	129.502351564	179.553797245	167.958666667	-4.80852846098	-10.2118324335	3.05089008867	-297.677598252	6.77131666667	-10.2118324335	-143.545870702	16.0251484639	-134.005813984	-2.84507151509	-8.18552331515	-4.37232827516	-306.728821472	47.3659174695	125.341454678	-82.6333333333	-127.815862183	109.099905601	-158.174191407	-133.093369219	-144.269512629	-38.6624364979	-3.42609996252	40.2066666667	102.0	-53.4260999625	75.5414464569	44.2319508009	69.2044388368	-15.9114561371	-2.84507151509	47.8947340208	-45.0518565576	-71.5866666667	-43.8448794781	18.4653615658	61.4589507601	-19.4539655458	-113.70439985	-50.0	65.8848696826	48.3898641433	5.6707878097	48.7556061158	92.9586666667	-44.3593842232	-189.321369186	-27.8450715151	-229.274126978	-10.2118324335	-19.4539655458	62.7089799449	8.39618128765	26.5020068843	142.958666667	-33.1855233151	-34.1151303174	89.5583023663	9.08539390485	6.77326262703	-40.9114561371	29.68605	-38.6624364979	-41.2141436529	-42.0575651587	142.958666667	42.9182363841	49.1041632142	39.2827787538	98.7556061158	104.590269598	-74.4585535431	-65.2909433929	-27.8450715151	180.864960163	142.575738132	-50.0	-153.716061169	-44.6686046612	-74.4585535431	156.581730249	53.5850561702	-42.0575651587	49.3213776737	-24.4585535431	235.917333333	-40.9114561371	25.5414464569	-10.2118324335	6.77131666667	-267.617555222	34.100031642	167.958666667	102.0	-19.4539655458	25.0	620.0	6.77131666667	43.7	-150.360964305	-48.4267309865	14.7881675665	99.7186661334	68.5455732451	18.4653615658	-10.6000629329	30.5818867858	187.0	-57.8341718571	18.5498496733	-15.9114561371	100.360964305	3.05089008867	57.9424348413	81.2937892614	-36.6190935618	6.15512052192	22.1504644236	-45.0152748494	14.7881675665	-45.0152748494	116.025148464	89.2369348663	3.05089008867	-12.9425146024	133.560969785	11.3075826618	-18.8982198227	-65.2909433929	90.2195728099	-48.95	-51.6025094064	8.99107478191	-26.1390691601	14.7881675665	69.4954775195	42.6606213207	62.9425146024	-267.420461019	48.3898641433	-15.7963898673	-53.4260999625	-46.4531280744	145.0	27.2415439774	-24.4585535431	14.7881675665
4	37.1356405601	92.0307495101	104.904343325	86.9257726065	7.24533471851	-41.1466760187	145.0	-37.4355073043	69.5750999175	51.4807568666	47.2453347185	103.462886303	-85.2760959749	-99.2801041217	46.721949239	-21.7943841304	17.8380861228	-178.560208243	52.5	-96.3919755437	52.3838896811	-46.1461765904	-52.8904761905	-21.0542573043	63.4628863032	-4.16212425234	-226.354851057	67.4875313626	-14.0068024285	-204.617181738	-21.0542573043	246.925772606	-19.5212371395	-4.61205255752	-179.572671672	-167.483324205	-44.1550656969	134.490669437	-11.411213757	-37.4355073043	111.40692168	-37.4355073043	26.5	-78.9842607958	-78.9842607958	-2.8643594399	8.59307831971	146.972964161	-124.197202118	12.9965987858	35.3879474425	23.4628863032	26.2036107694	-79.2801041217	7.24533471851	-165.497597425	166.925772606	-209.003845151	-167.685638831	-40.4136812987	-148.855323764	-21.7943841304	-73.0742273935	-12.8904761905	29.4049343031	0.231403998016	75.7204033194	-26.6597378388	-41.3891676918	-139.572671672	65.2408266859	-102.250588978	-424.302934097	-418.538666853	-102.321155286	124.751977463	20.0	-106.386756842	141.12893791	6.92577260648	22.0	43.5679208563	-21.0542573043	18.9377897712	67.4875313626	64.9972123767	108.855323764	-22.5	-80.9324508965	-37.4168119619	-36.4320791437	3.3207501708	75.8335765391	-279.87940605	10.7037625688	20.028991918	-21.0542573043	25.2401344398	103.462886303	63.0153672805	84.5537325327	84.75	52.3838896811	-16.5383152391	-8.71775365216	-248.669832346	16.8012166667	-16.5383152391	-57.5969234712	-14.7598655602	10.7037625688	-28.0859161634	-79.2801041217	117.277278916	127.483324205	65.2408266859	-13.8361576726	-65.780952381	-146.638951355	48.5930783197	-241.289875317	-101.696868186	13.4556793524	-106.386756842	12.9965987858	164.5	102.0	-27.0034012142	63.4628863032	-41.1466760187	19.0291400938	-75.0509076508	-28.0859161634	-1.13307013496	-0.07757604424	187.0	-53.7963892306	-41.3891676918	141.12893791	-26.6597378388	-28.013604857	-40.0	54.490669437	-7.30543635374	-19.5212371395	-4.1550656969	26.5	29.8143611687	13.3781033082	-48.0859161634	35.0870838053	-16.5383152391	-26.6597378388	-89.566746853	2.71636411639	-29.7099187299	64.75	-99.2801041217	-25.509330563	87.6557235007	-4.76061856973	-14.4729412178	-95.0509076508	-10.40365	-106.386756842	-0.0913503225709	-32.7546652815	64.75	79.4663039223	-26.7956255437	62.7839632825	35.8449343031	36.4111322736	-56.5371136968	-68.1959877719	-48.0859161634	42.1909057953	-104.423528047	-40.0	-105.534764488	3.56792085626	-56.5371136968	120.745619962	92.0307495101	-32.7546652815	-19.971008082	-16.5371136968	89.5	-95.0509076508	23.4628863032	-16.5383152391	16.8012166667	-84.7519774633	2.5598249867	84.75	102.0	-26.6597378388	20.0	87.4833242052	16.8012166667	31.9	-122.308590869	-167.385451185	3.46168476088	87.7487992668	359.535154735	-41.3891676918	-34.2712811202	56.3919755437	62.0	-102.250588978	29.7874947741	-75.0509076508	82.3085908688	-8.71775365216	47.2453347185	-186.354851057	-99.618179418	-13.7963892306	80.284148739	-102.334543534	3.46168476088	-102.334543534	65.2401344398	83.1404610007	-8.71775365216	11.0976401819	30.775894885	-102.055987302	-37.4355073043	-68.1959877719	0.231403998016	-38.6714285714	-16.4207722108	81.1887704517	6.65059518727	3.46168476088	-11.8238724051	57.5582507632	28.9023598181	-133.548369345	-7.30543635374	109.49345706	-27.0034012142	-167.685638831	52.5	-1.60229926563	-16.5371136968	3.46168476088
5	10.5986420916	73.3969140423	91.8221479229	37.1734763019	10.9047817267	-47.977262404	8.79262266554	-2.91938478869	59.8565112999	36.2471411684	40.9047817267	63.5867381509	-35.1858346013	-99.8973431782	24.8899310806	15.1007690141	13.2542447929	-184.794686356	-10.6036886672	-0.581263078664	61.7525079552	44.1856159868	-39.6571428571	21.8243652113	33.5867381509	-0.529720557706	-212.748352893	91.6514942053	38.0693052489	-134.782317535	21.8243652113	157.173476302	-20.9046497559	-90.2463745661	-172.103976252	-150.128769559	-136.117968208	111.809563453	-19.7089106443	-2.91938478869	31.7959262747	-2.91938478869	-67.5493023256	-75.7592182928	-75.7592182928	-19.4013579084	58.2040737253	13.9996831603	-30.9064710604	34.0346526245	-60.2463745661	3.58673815094	34.5743481551	-84.8973431782	10.9047817267	204.232233094	97.1734763019	-69.0390785122	19.3963113328	-20.9854647982	-121.557820644	15.1007690141	-82.8265236981	-9.65714285714	-102.877968208	2.02296665312	-80.8558109926	23.0564659082	13.7230444652	-142.103976252	57.1851253531	45.651605141	-431.655946902	-353.557958807	-61.9928016405	-90.5816101889	15.0	-99.9041720378	146.353033603	-22.8265236981	-105.641395349	38.8551352275	21.8243652113	30.0061793086	91.6514942053	49.9876950106	91.5578206437	9.81906976744	-78.1135604002	-0.170653717596	-21.1448647725	33.6910784206	85.4561721963	-305.125136333	26.5654056824	45.7175206138	21.8243652113	-26.9519369975	63.5867381509	38.0617015999	39.870732779	-22.5493023256	61.7525079552	-2.96976929576	6.04030760565	-22.8135317193	26.8311166667	-2.96976929576	-7.24315223747	-56.9519369975	26.5654056824	-28.2056177611	-84.8973431782	75.4448637848	120.128769559	57.1851253531	-270.739123698	-49.3142857143	62.2258636326	88.2040737253	-239.48762733	-8.81384855897	60.5509533907	-99.9041720378	34.0346526245	4.53953488372	-45.6413953488	4.03465262446	33.5867381509	-47.977262404	36.791553356	-77.4518464407	-28.2056177611	37.8977326645	-4.36003295707	-5.27953488372	-25.4256518449	13.7230444652	146.353033603	23.0564659082	76.1386104978	-30.0	51.8095634533	11.4857056952	-20.9046497559	-106.117968208	-67.5493023256	17.5852453311	56.1909204336	-43.2056177611	25.9314664392	-2.96976929576	23.0564659082	-96.5797988067	15.9493845198	5.57994088424	-37.5493023256	-99.8973431782	-8.19043654666	99.2312558608	-6.70232487797	-14.0675740244	-92.4518464407	-50.49335	-99.9041720378	-6.78537404741	-19.0952182733	-37.5493023256	116.014371461	8.92538692134	36.0387349468	-76.1179682077	11.3520776139	-56.4132618491	-15.2906315393	-43.2056177611	62.4632758208	-96.5308105681	-30.0	63.2705656615	8.85513522747	-56.4132618491	-53.650622905	73.3969140423	-19.0952182733	15.7175206138	-26.4132618491	-105.098604651	-92.4518464407	3.58673815094	-2.96976929576	26.8311166667	120.581610189	-5.6397894771	-22.5493023256	-15.6413953488	23.0564659082	15.0	90.1287695586	26.8311166667	20.1	-82.3911587673	-153.954308362	12.0302307042	102.172761248	338.150930991	13.7230444652	8.80271581684	-29.4187369213	-75.6413953488	45.651605141	-1.21990792717	-77.4518464407	52.3911587673	6.04030760565	40.9047817267	-182.748352893	-68.0530774012	4.57434815507	-34.0057494368	-84.0024619209	12.0302307042	-84.0024619209	3.04806300246	90.5220983608	6.04030760565	-18.9519559865	-150.492749132	-105.187720191	-2.91938478869	-15.2906315393	2.02296665312	-28.9714285714	26.3719860424	58.626594993	13.0065857663	12.0302307042	-9.931215004	153.132334693	48.9519559865	139.409176159	11.4857056952	91.8218684427	4.03465262446	19.3963113328	-10.6036886672	-6.1695100348	-26.4132618491	12.0302307042
